id,price_doc
30688,4358709.412
30689,13998587.087
30690,24921218.168
30691,4349535.8225
30692,5823176.4825
30693,11317119.323
30694,5463670.2495
30695,6842873.828
30696,6500012.6355
30697,11885977.292
30698,7499822.367
30699,5777556.6095
30700,4822727.0985
30701,9405160.763
30702,5930999.453
30703,3741435.40125
30704,11463630.71
30705,8790402.618
30706,23793548.244
30707,3493048.1875
30708,13432181.18
30709,5929859.4675
30710,6781546.5025
30711,4536933.234
30712,3965995.563
30713,6200145.1925
30714,6852574.143
30715,3836502.7335
30716,9423393.808
30717,5891695.5695
30718,8194943.277
30719,13758945.556
30720,7171161.196
30721,4585194.5385
30722,7121143.8865
30723,6003534.3325
30724,12006108.077
30725,6666172.334
30726,11252314.861
30727,9584705.147
30728,11149643.012
30729,3258430.19075
30730,6136044.646
30731,6294039.144
30732,4306931.0
30733,9658030.078
30734,6809313.6025
30735,5418769.552
30736,5443898.753
30737,6500039.89
30738,5908748.647
30739,4190085.44225
30740,6753205.2695
30741,11113946.404
30742,4045035.521
30743,4878645.6925
30744,9289375.681
30745,6692758.656
30746,5589521.722
30747,13904320.345
30748,16400380.544
30749,4641575.061
30750,6429358.1705
30751,3163619.73275
30752,7076875.809
30753,9695024.542
30754,5369068.8945
30755,4896458.489
30756,5970497.6655
30757,5133004.5885
30758,10080634.72
30759,5739208.161
30760,4551438.9155
30761,9509228.353
30762,6680846.2145
30763,11825915.872
30764,5974791.723
30765,5816849.0315
30766,3320062.219
30767,9538227.842
30768,4201908.2565
30769,7000099.241
30770,5976658.955
30771,2737426.98925
30772,8265955.8685
30773,7940266.2735
30774,5537274.6915
30775,11828365.173
30776,5694225.508
30777,6164933.2285
30778,8841321.9
30779,6430277.059
30780,7402117.9795
30781,6436522.261
30782,5218078.8675
30783,5556824.312
30784,3567203.367
30785,5187270.5235
30786,4148097.21075
30787,6023913.225
30788,5643499.0415
30789,7310123.3025
30790,6299918.1585
30791,9963898.398
30792,6918964.818
30793,11561025.522
30794,13692088.601
30795,10970684.207
30796,11385321.589
30797,14347794.953
30798,2581119.72225
30799,10241976.899
30800,13557305.624
30801,6072830.6145
30802,19926988.014
30803,2696623.14525
30804,3582209.84725
30805,15031100.78
30806,6852216.9625
30807,5885139.4785
30808,10185810.909
30809,4819980.941
30810,10969261.34
30811,4273723.6085
30812,5180509.646
30813,4768494.0875
30814,2465702.554
30815,3697503.11525
30816,7738315.283
30817,1763705.07325
30818,7537037.7515
30819,7731484.441
30820,5000044.5015
30821,24017083.79
30822,8664881.977
30823,6833255.255
30824,3497866.7485
30825,5223305.8075
30826,10319655.405
30827,5447490.2925
30828,5500144.963
30829,5364616.47
30830,8553889.307
30831,6366082.798
30832,5885735.575
30833,4911050.933
30834,4116611.39775
30835,7500113.186
30836,6508249.186
30837,5037568.8375
30838,4362304.36
30839,5741820.954
30840,10807360.429
30841,11056217.534
30842,7000165.7785
30843,5205636.745
30844,6599376.192
30845,9419894.201
30846,4151801.52375
30847,5748403.708
30848,8234278.321
30849,4296268.6675
30850,3935190.56425
30851,4923161.775
30852,6364301.822
30853,4245084.72775
30854,5570934.0185
30855,7336770.2745
30856,8437343.7755
30857,2179490.379
30858,4166987.0725
30859,5843314.163
30860,5741912.2595
30861,8679480.362
30862,6299867.874
30863,5400079.8935
30864,6149979.546
30865,9773170.987
30866,7015404.322
30867,5690359.158
30868,8199293.477
30869,5500158.659
30870,4684653.6675
30871,8173820.3265
30872,4813453.4305
30873,3716845.4125
30874,4576720.929
30875,6820875.6045
30876,4821513.0095
30877,10253208.273
30878,5515509.0385
30879,10351828.67
30880,6244116.987
30881,1830326.349
30882,10761458.621
30883,3604119.48325
30884,5618333.609
30885,5100605.7445
30886,7390674.517
30887,5536735.409
30888,4273462.264
30889,5082542.843
30890,7154368.3555
30891,3367765.7245
30892,3480371.97625
30893,4219034.3775
30894,5443215.8775
30895,4191999.0415
30896,6165497.227
30897,7768389.0815
30898,6746243.6985
30899,6586496.941
30900,3287860.2175
30901,6546409.6545
30902,1991670.86288
30903,6821919.152
30904,7915491.7325
30905,5588295.9015
30906,6228176.4685
30907,12145391.29
30908,4071466.596
30909,12392702.362
30910,6880934.2975
30911,4171774.691
30912,6443090.396
30913,19943489.888
30914,6080191.2575
30915,7877882.7175
30916,5494309.2975
30917,8500287.62
30918,6546817.2575
30919,5012856.836
30920,4889016.374
30921,3842271.57
30922,5646936.659
30923,3296188.62725
30924,5086898.6895
30925,13896494.525
30926,6532879.008
30927,7681123.5495
30928,4597655.1245
30929,5100141.5025
30930,10060146.777
30931,10849647.62
30932,4975965.35
30933,4506685.787
30934,13391274.961
30935,6682446.7315
30936,6989140.2185
30937,8766413.9
30938,3864932.4145
30939,9262855.341
30940,6429594.255
30941,6300109.851
30942,3491595.29075
30943,6560937.99
30944,4923913.924
30945,3601800.68225
30946,12934675.583
30947,6741536.6745
30948,8349031.5335
30949,6116074.0105
30950,6101057.863
30951,16087125.26
30952,7559732.0035
30953,9797844.787
30954,4628559.774
30955,6391261.59
30956,6656544.661
30957,5784065.553
30958,27697252.714
30959,8051482.6815
30960,7499857.142
30961,8743958.567
30962,10885172.596
30963,3619856.009
30964,4455216.9585
30965,6801073.056
30966,11935361.07
30967,11335750.095
30968,3387117.74475
30969,3417245.947
30970,6019278.1465
30971,11323770.141
30972,3606596.48125
30973,5093593.235
30974,4955652.6525
30975,7499984.9325
30976,5127780.8105
30977,6924376.1025
30978,7589170.0865
30979,3394814.255
30980,6969932.8615
30981,5579721.2515
30982,6500256.8815
30983,3809465.02625
30984,5619702.914
30985,3553309.335
30986,9569427.858
30987,9088902.106
30988,6087405.648
30989,7388859.468
30990,12651707.528
30991,8845896.291
30992,2529589.332
30993,7317008.842
30994,4742916.8115
30995,6892375.413
30996,5672769.5895
30997,6960407.412
30998,6053239.5725
30999,7000148.646
31000,7972126.67
31001,6222710.3965
31002,9402008.36
31003,9356814.404
31004,4191448.25875
31005,2669174.47675
31006,7488299.5155
31007,4382255.2555
31008,5592349.5505
31009,6380105.8035
31010,6300044.545
31011,4077653.22925
31012,5750585.768
31013,6858692.9585
31014,14801142.108
31015,7919614.19
31016,4029085.782
31017,9432805.37
31018,5302227.842
31019,4335353.6955
31020,6992350.007
31021,11839674.482
31022,20132832.224
31023,9564121.065
31024,4669146.809
31025,5970932.679
31026,6000057.773
31027,4372115.5455
31028,3368203.76825
31029,7763469.6425
31030,6672263.5125
31031,9121786.005
31032,9575792.987
31033,8188557.5765
31034,7397935.0555
31035,9668095.283
31036,6733159.545
31037,24394047.78
31038,4225640.636
31039,10008704.982
31040,5699884.1845
31041,4190946.58875
31042,3209935.535
31043,6300017.3395
31044,8917785.823
31045,7223840.861
31046,13794963.7
31047,8000173.0545
31048,5598218.728
31049,4201145.43325
31050,7686286.198
31051,6280395.6435
31052,3700110.26175
31053,16425824.803
31054,6108340.1075
31055,5405079.1255
31056,11927446.998
31057,5549620.4715
31058,7091854.057
31059,2870458.797
31060,6722828.6395
31061,6478708.3235
31062,6241724.495
31063,3515638.9125
31064,4938625.901
31065,9649336.053
31066,4282237.2835
31067,8028274.5335
31068,4100560.58275
31069,4439483.3235
31070,4657359.971
31071,3291340.95975
31072,8058245.4955
31073,1830326.349
31074,7107471.069
31075,6715404.177
31076,6585312.1465
31077,5581307.648
31078,4218426.9985
31079,5008898.605
31080,6440208.581
31081,2846238.24675
31082,10496957.272
31083,4901083.609
31084,9428678.48
31085,11811228.269
31086,3703777.3935
31087,4796718.1465
31088,7777447.9455
31089,6200077.7975
31090,32697573.564
31091,3159565.876
31092,6756270.7905
31093,6071491.372
31094,6072142.6945
31095,4967260.525
31096,20569679.754
31097,10462804.404
31098,9962813.035
31099,19201979.962
31100,4859506.4375
31101,3939418.855
31102,5914231.5765
31103,10549030.795
31104,5329394.042
31105,8810086.769
31106,4354989.907
31107,9202327.697
31108,6565773.105
31109,5326301.3245
31110,9117603.059
31111,10494883.784
31112,5720805.577
31113,3448254.677
31114,4491380.07
31115,5428245.2785
31116,5999881.6175
31117,5904601.5585
31118,3758898.689
31119,2964815.51575
31120,5406016.349
31121,6324287.0645
31122,5690030.8205
31123,4867603.7405
31124,5464387.12
31125,11676111.136
31126,18504741.078
31127,5442419.712
31128,6000057.975
31129,5441445.9355
31130,12161155.952
31131,7071111.063
31132,9264849.197
31133,10340296.412
31134,6168226.626
31135,9794577.06
31136,9334109.073
31137,4214279.8475
31138,6800117.468
31139,3798492.3085
31140,6724036.775
31141,7542812.5635
31142,9481887.642
31143,5010398.196
31144,3739581.63225
31145,5793405.3375
31146,5352722.873
31147,13231362.165
31148,6155885.52
31149,2065724.59337
31150,8074214.9445
31151,4964411.3645
31152,7726973.5305
31153,5287660.7365
31154,16086727.523
31155,6354848.318
31156,7543835.1895
31157,3955717.8165
31158,9023162.682
31159,5948013.034
31160,5240511.6385
31161,3364328.60675
31162,4458277.554
31163,5695404.574
31164,5974130.9235
31165,6002812.0295
31166,5524578.5575
31167,7657166.5295
31168,11357287.261
31169,6932551.9865
31170,5403502.321
31171,12109554.85
31172,5253494.6025
31173,10674899.422
31174,9929081.885
31175,16119837.001
31176,4870500.5895
31177,8027352.2115
31178,4106405.41575
31179,4638439.993
31180,4153081.04225
31181,8689214.018
31182,6706098.86
31183,7824032.2105
31184,4999930.79
31185,4187340.3245
31186,8230036.1
31187,3495150.97975
31188,4873679.6585
31189,4850132.382
31190,7369637.463
31191,12289936.15
31192,3873546.32825
31193,5189628.4665
31194,10691117.209
31195,7246876.448
31196,4902704.2695
31197,14179211.221
31198,5229409.3775
31199,6459775.1605
31200,10473902.302
31201,3762571.2985
31202,3680777.1825
31203,6258334.183
31204,3568982.088
31205,8558609.297
31206,5621269.41
31207,4167859.6545
31208,4774895.336
31209,4010767.4435
31210,5509517.979
31211,7217085.9935
31212,4754914.101
31213,10513875.851
31214,6594839.3475
31215,4821781.718
31216,5615653.85
31217,6810279.3285
31218,8188393.703
31219,3325684.812
31220,7083982.038
31221,3645835.958
31222,6580711.187
31223,9489509.023
31224,6999964.0805
31225,11119703.962
31226,6064417.949
31227,9237516.998
31228,9694299.392
31229,4597272.5415
31230,5603660.8265
31231,4116918.713
31232,7027822.3895
31233,6361474.7105
31234,6317895.7145
31235,5283723.353
31236,6173648.83
31237,10958033.522
31238,6447025.3845
31239,12060008.343
31240,6400075.328
31241,6197527.736
31242,6800554.3115
31243,3614527.631
31244,6843278.3865
31245,7793843.552
31246,10857159.073
31247,5482041.541
31248,7076330.2295
31249,9472043.387
31250,5579609.0965
31251,6739348.2
31252,6211217.0885
31253,8771814.881
31254,5628674.1685
31255,11719064.283
31256,6500085.5405
31257,5010614.6365
31258,8733707.515
31259,10518545.454
31260,7715353.809
31261,21991602.662
31262,5588295.9015
31263,5912858.5965
31264,3687380.84775
31265,11652730.939
31266,7689497.306
31267,3749757.9925
31268,4108563.33325
31269,8028405.5165
31270,4158248.35175
31271,5218830.6445
31272,16154172.055
31273,7598664.4925
31274,5679548.614
31275,6300233.3825
31276,5367504.6225
31277,4822657.926
31278,13924750.47
31279,14232565.79
31280,7047837.0615
31281,6683788.4635
31282,11783691.215
31283,6201085.736
31284,3974618.83375
31285,5192202.499
31286,7190041.454
31287,9570036.039
31288,4306409.693
31289,8797964.861
31290,5730561.1145
31291,6300041.666
31292,3743829.4685
31293,6736133.158
31294,3685596.03825
31295,18073059.688
31296,9641174.002
31297,8453540.716
31298,3586031.56175
31299,9494025.203
31300,6771478.373
31301,6263930.1745
31302,5316628.706
31303,8171447.4305
31304,6694263.496
31305,8330121.6465
31306,3132630.50725
31307,6070775.198
31308,7723095.1595
31309,8531026.417
31310,61005956.992
31311,5272719.405
31312,5465704.212
31313,11884221.811
31314,6396871.7815
31315,9495628.551
31316,11221612.549
31317,17140502.362
31318,8233830.471
31319,6540422.966
31320,5728104.396
31321,6756156.218
31322,6320310.831
31323,7585823.1335
31324,6568250.59
31325,5926384.615
31326,5046692.58
31327,7412837.8035
31328,14214778.708
31329,5399390.8915
31330,10971769.422
31331,8249527.4025
31332,5600744.543
31333,5122013.471
31334,4088352.75825
31335,8488801.837
31336,8086611.915
31337,7267593.897
31338,3974636.22075
31339,4641124.4385
31340,6603262.448
31341,9488438.238
31342,5028858.9275
31343,3366570.4845
31344,3791246.571
31345,4881108.6975
31346,3648927.6645
31347,7932487.234
31348,11094266.637
31349,10921860.862
31350,3440462.161
31351,5389206.0465
31352,9682452.931
31353,4830119.706
31354,7406471.404
31355,9340720.962
31356,4218712.945
31357,5003270.5155
31358,2308810.66275
31359,6295909.667
31360,9219987.489
31361,4641108.967
31362,9571058.348
31363,5242810.4685
31364,3456255.3985
31365,3596655.96225
31366,6399979.59
31367,9361447.236
31368,6300058.78
31369,4167443.415
31370,9429607.17
31371,8769246.749
31372,6788986.867
31373,4899327.3475
31374,6276021.418
31375,5561854.649
31376,6450629.6625
31377,8778846.047
31378,5563910.65
31379,30746791.874
31380,4122844.751
31381,7500143.311
31382,5282716.169
31383,7598351.516
31384,24289505.436
31385,12638093.155
31386,8730713.356
31387,12092072.443
31388,5036960.2485
31389,4303983.7385
31390,6999738.023
31391,5256211.704
31392,9851245.208
31393,8395810.0265
31394,5266324.271
31395,4028899.44125
31396,8987872.105
31397,6859273.477
31398,2215967.784
31399,11191830.878
31400,4103467.6055
31401,11149139.766
31402,9081251.112
31403,4951107.4135
31404,4262008.1135
31405,3997373.06225
31406,5851644.4945
31407,3278899.09275
31408,6086417.984
31409,4191870.36025
31410,11440794.358
31411,7935126.521
31412,10262191.151
31413,7499852.547
31414,4015021.63625
31415,14944201.334
31416,6336061.828
31417,4552503.4625
31418,7000149.355
31419,9663879.676
31420,8998528.875
31421,6812367.896
31422,6199957.1665
31423,6878545.258
31424,17497487.246
31425,6000026.829
31426,4464385.438
31427,6613853.8405
31428,6999972.1745
31429,13432430.704
31430,4584451.6625
31431,5375114.7175
31432,4907283.0295
31433,6044410.072
31434,3730977.779
31435,10901439.184
31436,9231248.253
31437,12031306.13
31438,8449835.963
31439,10503097.488
31440,6629681.456
31441,6435447.559
31442,7400724.762
31443,11140206.189
31444,6145450.3305
31445,9333536.706
31446,13787460.973
31447,5823260.4365
31448,7875388.9425
31449,7297978.8325
31450,6300006.27
31451,7654913.6155
31452,11088132.188
31453,3004240.52675
31454,5303925.488
31455,7556587.3285
31456,4903133.958
31457,5091000.9155
31458,16144423.391
31459,8087987.2205
31460,4969693.8605
31461,4535411.0785
31462,3590239.72425
31463,5466857.6045
31464,7397427.204
31465,5100976.6115
31466,50657118.604
31467,3355540.77925
31468,14259161.865
31469,4866804.691
31470,5383761.373
31471,12613696.558
31472,2368527.78775
31473,7402619.485
31474,4033013.7075
31475,7050107.1145
31476,20658450.998
31477,6953352.435
31478,5000024.7145
31479,5765945.0685
31480,9803053.843
31481,8275065.177
31482,9697261.029
31483,9504266.759
31484,6712808.182
31485,3094094.517
31486,2894965.1345
31487,4479673.0355
31488,13882896.256
31489,7500017.7755
31490,4638232.6735
31491,5848932.7785
31492,7817961.937
31493,8699636.197
31494,5060054.84
31495,5268684.427
31496,7865401.6035
31497,4423404.456
31498,5891870.079
31499,11009345.187
31500,10287365.989
31501,8676271.085
31502,9038831.895
31503,5189834.172
31504,9643951.417
31505,16951340.058
31506,7332929.396
31507,6372822.799
31508,6272613.1985
31509,5386609.8055
31510,5350129.7235
31511,4952183.5375
31512,5736681.1755
31513,21517080.61
31514,25258181.928
31515,2110657.9825
31516,16521132.18
31517,5728794.7435
31518,7656584.6045
31519,6000090.496
31520,5213875.96
31521,4726138.9145
31522,4284958.531
31523,6500060.3795
31524,9143519.729
31525,10989437.72
31526,5573718.785
31527,6499821.751
31528,4326399.7985
31529,5747525.643
31530,6159865.4005
31531,8956407.087
31532,5579073.2055
31533,13706774.958
31534,7402203.1185
31535,9671686.366
31536,7207467.9335
31537,4176962.29025
31538,4779704.4305
31539,3614419.12625
31540,9388491.973
31541,2671052.61925
31542,5470451.932
31543,3578858.29075
31544,4852196.033
31545,7412030.0095
31546,11986030.61
31547,5422341.0615
31548,5665840.1975
31549,5519698.9485
31550,5131174.609
31551,5710272.4
31552,7385916.5555
31553,5885420.2765
31554,7614279.2495
31555,3754335.889
31556,7026365.4915
31557,5786977.282
31558,9555445.128
31559,2665580.87775
31560,7179737.101
31561,6801808.388
31562,34909333.664
31563,3849586.7095
31564,8380827.138
31565,9083528.128
31566,5681830.848
31567,17044331.694
31568,6300254.351
31569,6666621.7935
31570,6781050.191
31571,5896576.217
31572,3480060.50175
31573,5370234.4985
31574,11364632.186
31575,5499984.5175
31576,6826017.929
31577,4819791.018
31578,8006901.477
31579,5349899.1115
31580,7000031.3295
31581,5332565.249
31582,6199858.426
31583,8296709.887
31584,3962685.296
31585,6513793.7625
31586,12303757.633
31587,13859868.983
31588,9142437.028
31589,3450071.306
31590,5335670.7885
31591,6361563.6945
31592,7296748.26
31593,7137585.525
31594,7973165.4135
31595,5316816.5015
31596,3576967.59775
31597,5531799.7315
31598,3582570.2995
31599,6300014.093
31600,6949187.1465
31601,14366886.747
31602,5234815.4505
31603,14383017.038
31604,4111546.2095
31605,4972629.852
31606,6243748.415
31607,7159933.252
31608,5172212.7815
31609,5305851.937
31610,7090041.2915
31611,5630554.045
31612,5603677.615
31613,4744470.628
31614,14984715.827
31615,9737214.86
31616,11026459.136
31617,4340349.2735
31618,6728080.7775
31619,9693365.225
31620,4187373.45025
31621,5538323.445
31622,33391608.328
31623,10570091.151
31624,4805445.9385
31625,9650301.583
31626,5331652.6185
31627,7222598.3865
31628,10520678.334
31629,9645552.925
31630,3763012.5475
31631,5859451.5805
31632,16939695.466
31633,5046671.104
31634,8259972.0755
31635,12669314.183
31636,5705995.719
31637,5435288.031
31638,7428115.0195
31639,3537892.59025
31640,10498560.031
31641,3820694.36
31642,3157031.786
31643,5639274.8155
31644,10634679.361
31645,5889684.5585
31646,8359853.907
31647,5347983.682
31648,10795718.951
31649,5743077.7585
31650,6500160.05
31651,12762291.148
31652,5408068.3745
31653,5231549.2015
31654,5499908.879
31655,4113147.26275
31656,19938959.104
31657,7053032.4225
31658,4169121.1825
31659,7351659.088
31660,5000069.28
31661,4933954.9465
31662,6564979.455
31663,3744682.574
31664,3416116.39
31665,4185510.723
31666,5420026.422
31667,7797604.3745
31668,10367166.556
31669,11822396.958
31670,6495784.463
31671,5620229.2325
31672,8273780.1295
31673,6935721.4655
31674,8810916.147
31675,7276973.4585
31676,7069122.629
31677,4762263.487
31678,4750764.7275
31679,8113772.842
31680,7084516.799
31681,6130375.288
31682,3588064.17025
31683,6533941.307
31684,4887177.481
31685,3488285.34525
31686,11889972.016
31687,9818499.599
31688,10072797.799
31689,3632031.14275
31690,7056184.2855
31691,3646262.96225
31692,4197336.6505
31693,6242471.3925
31694,6433850.018
31695,6644995.1345
31696,3325398.02225
31697,4883769.5105
31698,3249363.9795
31699,5309209.925
31700,5342979.68
31701,8703441.834
31702,5839633.542
31703,8811995.37
31704,5901232.837
31705,9276300.403
31706,5436240.2255
31707,11359474.971
31708,8301913.4345
31709,4982605.2985
31710,10634206.319
31711,7168101.6325
31712,7605409.692
31713,5492610.5335
31714,5248139.457
31715,5077085.536
31716,5742226.052
31717,9943486.87
31718,4723012.9325
31719,7212178.1385
31720,4537272.8095
31721,4403213.3025
31722,5662043.592
31723,5351840.6955
31724,5821613.5275
31725,4899295.3835
31726,12499943.742
31727,5999838.6795
31728,4513367.131
31729,6999975.666
31730,3474364.25
31731,7094404.836
31732,7658127.2025
31733,3569674.50925
31734,4194956.988
31735,2833153.81225
31736,6200149.23
31737,5145154.7205
31738,5407918.2545
31739,5804735.2105
31740,7432707.6495
31741,11355404.304
31742,12401285.59
31743,7561607.7225
31744,4753380.0655
31745,3616449.04025
31746,9510548.646
31747,4940031.0615
31748,16693517.628
31749,5415312.7645
31750,8864406.313
31751,7835902.9175
31752,4154694.699
31753,3780015.0165
31754,7500018.8155
31755,10436685.708
31756,2063507.8965
31757,5893446.5365
31758,5819430.918
31759,6167510.407
31760,5938953.5495
31761,18139730.464
31762,2411805.711
31763,11096725.186
31764,5906278.599
31765,3866600.4795
31766,8251098.303
31767,3527923.11425
31768,6609687.4525
31769,9313156.894
31770,3565440.058
31771,3805081.21425
31772,8161209.322
31773,5590948.6875
31774,6449570.7845
31775,10469736.541
31776,2002048.55725
31777,4084172.978
31778,9751651.195
31779,8453340.55
31780,6645930.6775
31781,7000170.571
31782,5226598.934
31783,3654621.229
31784,5729843.824
31785,6200035.594
31786,4742320.3715
31787,6697378.8345
31788,5232985.089
31789,5986891.8635
31790,3758399.69425
31791,8520845.483
31792,6941496.744
31793,8053718.183
31794,6697623.625
31795,5692753.046
31796,4898911.005
31797,14160061.798
31798,7785691.705
31799,4123479.74675
31800,5370055.5895
31801,3326156.76975
31802,6300034.316
31803,7421566.0205
31804,4999976.6955
31805,3411827.463
31806,6945896.347
31807,6299972.31
31808,8092924.3045
31809,6261861.945
31810,3900456.2915
31811,7267488.4115
31812,6499981.0305
31813,6186069.7405
31814,5500065.386
31815,5968260.0295
31816,4735038.7105
31817,3355395.81075
31818,6232693.8915
31819,5736079.28
31820,10469438.022
31821,13229832.64
31822,5242934.5135
31823,4719555.907
31824,3493750.95425
31825,4628347.1135
31826,5879033.5485
31827,7314727.789
31828,5419334.3315
31829,8364188.341
31830,6351888.184
31831,3154064.40825
31832,11572634.67
31833,11049601.422
31834,6264582.2755
31835,4496448.7615
31836,7217576.842
31837,3339449.50975
31838,7681670.741
31839,4559351.376
31840,9619100.59
31841,4882209.3565
31842,7204153.5905
31843,3512448.31975
31844,6007153.39
31845,8563630.6
31846,4743380.386
31847,4867290.571
31848,5744249.722
31849,9213527.761
31850,6383556.429
31851,11586842.18
31852,6196941.987
31853,9391268.107
31854,6185349.71
31855,4563155.0985
31856,5409643.3905
31857,9059498.39
31858,11239793.04
31859,31683954.438
31860,6790189.781
31861,13589544.865
31862,6763123.9625
31863,9700121.788
31864,3124902.931
31865,5033633.8055
31866,3151591.625
31867,7913306.6055
31868,5073682.9535
31869,9939883.738
31870,3314931.4585
31871,4700974.335
31872,10971393.354
31873,6089269.111
31874,4878077.2535
31875,5598120.63
31876,4985408.634
31877,21972359.278
31878,3414562.222
31879,8088978.0655
31880,9607176.862
31881,4553727.997
31882,14773341.983
31883,4839274.4685
31884,5000025.51
31885,5611170.477
31886,8038655.0135
31887,8779917.273
31888,3921371.88625
31889,11848918.975
31890,4598845.18
31891,3830997.94475
31892,3681017.13925
31893,17101772.246
31894,7809812.571
31895,3539360.4475
31896,3542790.9055
31897,3451210.50025
31898,3962541.9395
31899,4090927.443
31900,6000017.938
31901,6711689.3685
31902,6783978.845
31903,6137925.7535
31904,4180715.3325
31905,6736950.0145
31906,4138932.21875
31907,3658971.02825
31908,3711598.067
31909,7068559.327
31910,4131223.952
31911,3743760.00225
31912,6268468.9055
31913,7000181.9585
31914,6199967.239
31915,7005606.021
31916,4236633.0615
31917,5209671.87
31918,4491339.706
31919,6514391.7005
31920,3830947.7615
31921,4633846.5405
31922,5838627.953
31923,8668209.412
31924,10156400.717
31925,6351911.9415
31926,8315909.0795
31927,11063144.364
31928,6804220.164
31929,14634713.972
31930,7365783.681
31931,6098622.4415
31932,8149954.627
31933,7350409.696
31934,5527655.091
31935,4752555.211
31936,3994478.46625
31937,6226912.4005
31938,5388308.0435
31939,5811685.411
31940,7167804.061
31941,31226444.178
31942,5547387.085
31943,7935667.8515
31944,3861689.2935
31945,5315254.044
31946,10353193.451
31947,8187455.5165
31948,6278253.0855
31949,8827681.845
31950,11913304.393
31951,5299337.7925
31952,5447965.835
31953,3618757.55625
31954,10606101.984
31955,4566808.24
31956,8238717.7065
31957,4318970.37
31958,4119501.7755
31959,11964892.497
