id,price_doc
30999,6978234.66258
31000,7852322.59714
31001,6277989.2638
31002,9309598.15951
31003,9157194.27403
31004,4074625.0
31005,2630670.2454
31006,7339719.32515
31007,4767027.60736
31008,5644446.31902
31009,6195878.32311
31010,6481827.70961
31011,4100990.03067
31012,5761864.00818
31013,6971921.77914
31014,15137854.8057
31015,8202101.22699
31016,4061554.44785
31017,9452523.51738
31018,5185121.67689
31019,4421074.64213
31020,7184746.93252
31021,11825767.8937
31022,20609975.4601
31023,9629384.45808
31024,4735735.17382
31025,6119396.72802
31026,6167880.3681
31027,4314765.33742
31028,3359788.59918
31029,8078921.77914
31030,7020776.07362
31031,9014089.97955
31032,9541919.2229
31033,8442923.82413
31034,7271788.85481
31035,9728705.52147
31036,7059791.92229
31037,25937922.2904
31038,4309485.68507
31039,10182905.9305
31040,5694306.74847
31041,4241721.88139
31042,3180983.64008
31043,6460610.9407
31044,8869109.40695
31045,7539818.50716
31046,13496437.6278
31047,8204573.61963
31048,5842222.39264
31049,4508271.98364
31050,7780389.57055
31051,6281558.28221
31052,3845985.68507
31053,16562412.0654
31054,6177482.10634
31055,5327744.88753
31056,12104638.0368
31057,5746037.83231
31058,6991337.42331
31059,2835678.93661
31060,6818540.8998
31061,6562725.97137
31062,6179344.06953
31063,3614478.52761
31064,4921798.05726
31065,10435208.589
31066,4296701.94274
31067,8096183.53783
31068,4120245.91002
31069,4473120.14315
31070,4790109.40695
31071,3472994.6319
31072,8166579.7546
31073,1798008.43558
31074,7289911.55419
31075,6704543.96728
31076,6478800.10225
31077,5559624.74438
31078,4267056.49284
31079,5043438.13906
31080,6502382.92434
31081,2878821.31902
31082,10558758.6912
31083,4957874.74438
31084,9424314.92843
31085,11661183.0266
31086,3735080.26585
31087,4630825.66462
31088,7918710.63395
31089,6368672.29039
31090,32221826.1759
31091,3166933.02658
31092,6855438.65031
31093,5996020.4499
31094,6254998.46626
31095,4979202.45399
31096,20776177.9141
31097,10502218.8139
31098,10130445.8078
31099,20367335.3783
31100,4861280.67485
31101,4025211.14519
31102,6162048.05726
31103,10543564.4172
31104,5167901.84049
31105,8769327.19836
31106,4373289.8773
31107,8738337.42331
31108,6546910.5317
31109,5385680.47035
31110,9217490.79755
31111,10620221.8814
31112,5735148.77301
31113,3500867.84254
31114,4614469.8364
31115,5339958.07771
31116,6110748.46626
31117,5879020.4499
31118,3861966.51329
31119,3182382.66871
31120,5348403.37423
31121,5825758.69121
31122,5754170.2454
31123,4960859.40695
31124,5153688.13906
31125,12863000.0
31126,17817439.6728
31127,5413280.67485
31128,6011135.48057
31129,5337259.7137
31130,12274029.6524
31131,7443467.28016
31132,9018836.40082
31133,10665693.2515
31134,6069048.56851
31135,10167651.3292
31136,9984141.10429
31137,4489835.37832
31138,7003609.40695
31139,3902585.37832
31140,6919816.97342
31141,7346428.42536
31142,9502144.17178
31143,5066920.75665
31144,3896356.08384
31145,5784089.4683
31146,5444531.69734
31147,13050369.1207
31148,6032953.47648
31149,1981464.4683
31150,8185589.4683
31151,4645595.09202
31152,8008348.67076
31153,5363916.66667
31154,16400768.9162
31155,6345798.05726
31156,9519795.50102
31157,4150787.57669
31158,9007626.78937
31159,6067712.16769
31160,5322504.08998
31161,3490323.61963
31162,4529207.56646
31163,5610838.95706
31164,5956193.76278
31165,6161189.6728
31166,5531283.23108
31167,7833384.45808
31168,11027158.4867
31169,7395620.6544
31170,5536503.06748
31171,11247524.5399
31172,5184067.48466
31173,10429876.2781
31174,9454489.77505
31175,16575400.818
31176,5027322.08589
31177,8105245.39877
31178,4166572.34151
31179,4634753.06748
31180,4180897.75051
31181,9599732.10634
31182,6703898.26176
31183,7923786.80982
31184,5037371.67689
31185,4064045.75665
31186,8380512.26994
31187,3549584.86708
31188,4948040.38855
31189,4717712.67894
31190,7463954.49898
31191,12469124.7444
31192,3887107.36196
31193,5256543.45603
31194,10914540.8998
31195,7469080.7771
31196,4905458.07771
31197,14377573.6196
31198,5495681.49284
31199,6512300.10225
31200,10154994.8875
31201,3806173.56851
31202,3695637.26994
31203,6302109.40695
31204,3536775.05112
31205,8425741.82004
31206,5750160.5317
31207,4214681.49284
31208,4770838.95706
31209,4067686.60532
31210,5636742.84254
31211,7519532.20859
31212,4726065.95092
31213,10454472.3926
31214,6625549.591
31215,4934539.36605
31216,5647612.47444
31217,6843002.55624
31218,8126297.54601
31219,3560929.70348
31220,7295850.71575
31221,3764999.48875
31222,6724619.6319
31223,9456726.99387
31224,7028969.32515
31225,12927316.9734
31226,6097655.93047
31227,9298843.55828
31228,9632581.79959
31229,4752774.02863
31230,5608104.80573
31231,3971352.50511
31232,6745250.0
31233,6337173.82413
31234,6653625.25562
31235,5354308.28221
31236,6230558.79346
31237,10606616.5644
31238,6514020.4499
31239,12504158.4867
31240,6525965.23517
31241,6236521.47239
31242,6919401.32924
31243,3687072.08589
31244,6911263.29243
31245,7961114.51943
31246,10476550.1022
31247,5461506.13497
31248,7164938.13906
31249,9476225.97137
31250,5646588.95706
31251,6823439.16155
31252,6248446.31902
31253,8709484.66258
31254,5624001.53374
31255,11967448.8753
31256,6573399.28425
31257,5150744.37628
31258,9013471.37014
31259,10682591.002
31260,7625000.51125
31261,21893723.9264
31262,5613626.78937
31263,5922916.15542
31264,3808003.32311
31265,12221002.045
31266,7723818.50716
31267,3853291.41104
31268,4162513.54806
31269,7976869.12065
31270,4044064.92843
31271,5237907.97546
31272,16692344.5808
31273,7837598.67076
31274,5799002.55624
31275,6231242.33129
31276,5447991.30879
31277,5096114.00818
31278,13793378.3231
31279,14266748.4663
31280,7544292.43354
31281,6736223.92638
31282,11723091.002
31283,6271771.47239
31284,3918203.47648
31285,5324839.4683
31286,7265065.43967
31287,9630083.84458
31288,4347694.27403
31289,8943020.4499
31290,5782005.11247
31291,6546379.3456
31292,3743449.64213
31293,6821683.02658
31294,3790047.80164
31295,17803613.4969
31296,9482682.00409
31297,7773233.12883
31298,3619124.74438
31299,9482789.36605
31300,6959174.33538
31301,6229418.20041
31302,5199257.66871
31303,8332505.11247
31304,6831975.97137
31305,8688149.28425
31306,3118526.84049
31307,5995019.4274
31308,7802889.57055
31309,8423508.69121
31310,58745509.2025
31311,5174959.61145
31312,5420911.55419
31313,11954170.7566
31314,6389965.74642
31315,9582937.62781
31316,11484992.8425
31317,17826004.09
31318,8171534.76483
31319,6502631.39059
31320,5839799.07975
31321,6768931.49284
31322,6696889.0593
31323,7892895.19427
31324,6423497.44376
31325,6104155.41922
31326,5172649.7955
31327,7735192.22904
31328,14024629.8569
31329,5398495.39877
31330,10918476.4826
31331,8283137.52556
31332,5488039.36605
31333,5177659.5092
31334,4126093.04703
31335,8886823.10838
31336,7997053.68098
31337,7016719.32515
31338,4146637.26994
31339,4427889.0593
31340,6628810.3272
31341,9482789.36605
31342,5019824.64213
31343,3496257.15746
31344,3906946.06339
31345,4908317.48466
31346,3780211.14519
31347,8410255.62372
31348,11306201.4315
31349,11110700.409
31350,3433256.64622
31351,5229008.69121
31352,9356326.17587
31353,4928364.51943
31354,7490938.13906
31355,9281212.67894
31356,4298771.98364
31357,4949574.13088
31358,2300242.84254
31359,6304592.53579
31360,9331643.14928
31361,4599049.07975
31362,9697711.65644
31363,5205832.31084
31364,3580291.66667
31365,3706462.42331
31366,6632041.92229
31367,9629109.40695
31368,6165169.2229
31369,4188656.18609
31370,9260506.13497
31371,8300573.61963
31372,6897290.8998
31373,5046796.52352
31374,6213731.08384
31375,5623899.28425
31376,6496872.69939
31377,9179383.43558
31378,5592461.65644
31379,31246971.3701
31380,4187809.56033
31381,7982408.99796
31382,5453105.82822
31383,7628484.15133
31384,24380321.0634
31385,11919791.411
31386,8992262.78119
31387,11839557.2597
31388,5033304.19223
31389,4264058.02658
31390,7028017.38241
31391,5328491.82004
31392,9790638.03681
31393,8490369.12065
31394,5427931.49284
31395,4168921.26789
31396,9023257.66871
31397,6583242.33129
31398,2241940.6953
31399,11497222.9039
31400,4052744.12065
31401,11390248.4663
31402,9332693.25153
31403,4951864.51943
31404,4451650.30675
31405,4052867.84254
31406,5940259.20245
31407,3413563.13906
31408,6175690.6953
31409,3966216.51329
31410,11797538.8548
31411,7767222.39264
31412,10530661.5542
31413,7345938.13906
31414,4169358.89571
31415,14661062.3722
31416,6267310.83845
31417,4615407.46421
31418,7124186.09407
31419,9941309.81595
31420,8983743.35378
31421,6841958.58896
31422,6386767.38241
31423,6898665.64417
31424,18506860.9407
31425,6021870.6544
31426,4540646.21677
31427,6843955.52147
31428,7206465.74642
31429,12731800.6135
31430,4633798.56851
31431,5417200.92025
31432,4927701.94274
31433,6228747.44376
31434,3821591.76892
31435,10953936.6053
31436,9149249.48875
31437,12171522.4949
31438,8626738.24131
31439,10912396.728
31440,6568793.45603
31441,6394738.75256
31442,7533895.70552
31443,11028757.6687
31444,6041762.78119
31445,8748110.42945
31446,12877629.8569
31447,6198218.30266
31448,7829052.65849
31449,7562300.6135
31450,6333682.00409
31451,7829075.15337
31452,11067531.6973
31453,2952013.03681
31454,5400930.9816
31455,7568642.63804
31456,4876873.21063
31457,5048230.5726
31458,16400675.8691
31459,8699009.20245
31460,4979871.67689
31461,4650288.85481
31462,3641531.95297
31463,5449716.25767
31464,7693369.12065
31465,5242670.2454
31466,50216175.8691
31467,3487362.73006
31468,13628418.2004
31469,4848654.39673
31470,5336700.409
31471,12514728.0164
31472,2493544.2229
31473,7217917.68916
31474,3916918.20041
31475,6977702.45399
31476,22102928.4254
31477,7156510.7362
31478,5012447.85276
31479,5681239.77505
31480,9939737.21881
31481,8301792.94479
31482,10102371.1656
31483,9394522.49489
31484,6566094.06953
31485,3182904.65235
31486,2918809.56033
31487,4647468.81391
31488,14015937.6278
31489,7813649.7955
31490,4774357.36196
31491,6099575.15337
31492,7905068.50716
31493,8648039.8773
31494,5123099.69325
31495,5403975.97137
31496,8645886.50307
31497,4435466.25767
31498,6010837.42331
31499,11087773.0061
31500,10292037.8323
31501,9179401.84049
31502,9077166.66667
31503,5234327.19836
31504,9838297.54601
31505,17804087.9346
31506,7381612.98569
31507,6492302.14724
31508,6251974.94888
31509,5392161.04294
31510,5415067.48466
31511,4959142.12679
31512,5674016.87117
31513,21891049.0798
31514,25264155.4192
31515,2149850.2045
31516,16294567.4847
31517,5847874.23313
31518,7785666.66667
31519,6062252.04499
31520,6432906.95297
31521,4771612.47444
31522,4332648.77301
31523,6748794.98978
31524,8979547.03476
31525,10884562.3722
31526,5606949.89775
31527,6758276.07362
31528,4401725.97137
31529,5720046.01227
31530,6062471.88139
31531,9088635.99182
31532,5603347.13701
31533,13565010.2249
31534,7695041.92229
31535,9918789.36605
31536,7066096.62577
31537,4188883.94683
31538,4777773.51738
31539,3721203.22086
31540,9360306.74847
31541,2817413.34356
31542,5535336.40082
31543,3701277.09611
31544,4822019.4274
31545,7363058.79346
31546,12220116.5644
31547,5709026.58487
31548,5760814.41718
31549,5477932.00409
31550,5079481.08384
31551,5638635.48057
31552,7340370.6544
31553,5698767.38241
31554,7826290.8998
31555,3724583.07771
31556,6758933.02658
31557,5967321.06339
31558,9611585.88957
31559,2622909.5092
31560,7037595.09202
31561,6836688.65031
31562,35002486.7076
31563,3787056.23722
31564,8242767.38241
31565,9066403.88548
31566,5745670.75665
31567,17530368.0982
31568,6068777.09611
31569,6534746.93252
31570,6855582.82209
31571,6341030.67485
31572,3639379.08998
31573,5476860.9407
31574,11074943.7628
31575,5535030.1636
31576,6743075.66462
31577,4919062.37219
31578,8082451.43149
31579,5392320.55215
31580,7209125.76687
31581,5350296.01227
31582,6060852.76074
31583,8196948.36401
31584,4110006.90184
31585,6482662.57669
31586,12483450.9202
31587,14150513.2924
31588,9055792.43354
31589,3492731.08384
31590,5404171.77914
31591,6230790.8998
31592,7573141.10429
31593,7412285.27607
31594,7909390.0818
31595,5042231.08384
31596,3684734.66258
31597,5489118.09816
31598,3615040.38855
31599,6311967.79141
31600,7129643.66053
31601,14544418.2004
31602,5278571.57464
31603,14685859.9182
31604,4214991.05317
31605,4979382.41309
31606,6212723.41513
31607,7220252.04499
31608,5239421.77914
31609,5502982.10634
31610,6997600.71575
31611,5900483.12883
31612,5488986.70757
31613,4854599.69325
31614,14557016.3599
31615,9562342.53579
31616,10722417.1779
31617,4478699.3865
31618,6719523.00613
31619,10022721.8814
31620,4210836.91207
31621,5635280.67485
31622,33953284.2536
31623,9083817.99591
31624,4881563.90593
31625,9716391.61554
31626,5553573.10838
31627,7061024.02863
31628,10959536.8098
31629,9240974.43763
31630,3772435.58282
31631,5818829.24335
31632,17625652.3517
31633,5082378.32311
31634,8255401.32924
31635,13192068.5072
31636,5735275.05112
31637,5433353.78323
31638,7561521.98364
31639,3656579.49898
31640,10749200.409
31641,3918917.17791
31642,3094742.33129
31643,5645248.46626
31644,10630394.683
31645,5895920.75665
31646,8404875.76687
31647,5852292.94479
31648,11514868.0982
31649,5621582.82209
31650,6359258.69121
31651,12632263.8037
31652,5295315.95092
31653,5449601.73824
31654,5504283.23108
31655,4107843.81391
31656,20498124.7444
31657,7168300.6135
31658,4150467.02454
31659,7601273.00613
31660,5112693.76278
31661,5058037.32106
31662,6644722.39264
31663,3840422.03476
31664,3574290.64417
31665,4068016.35992
31666,5212374.74438
31667,7927384.96933
31668,10429876.2781
31669,11869833.3333
31670,6665533.74233
31671,5762231.59509
31672,8322665.13292
31673,7602375.25562
31674,8900766.87117
31675,7583664.11043
31676,7172868.60941
31677,4915639.0593
31678,4936148.77301
31679,8158188.13906
31680,7584228.01636
31681,6253018.40491
31682,3691424.33538
31683,6486057.25971
31684,4965867.07566
31685,3593656.69734
31686,12474357.8732
31687,10554470.3476
31688,10289682.0041
31689,3741654.1411
31690,6881286.29857
31691,3744192.48466
31692,4136845.34765
31693,6294985.68507
31694,6531282.71984
31695,6737168.20041
31696,3498388.29243
31697,4958224.94888
31698,3417543.71166
31699,5511868.60941
31700,4972833.84458
31701,8636460.1227
31702,5902616.05317
31703,8713515.33742
31704,5867762.26994
31705,9668235.17382
31706,5280016.35992
31707,11272997.955
31708,8336335.88957
31709,5055741.82004
31710,10775682.0041
31711,7490352.24949
31712,7848062.88344
31713,5442237.21881
31714,5309884.96933
31715,5140326.68712
31716,5725519.93865
31717,9840662.57669
31718,4702036.80982
31719,7038958.07771
31720,4445418.20041
31721,4626940.18405
31722,5729966.25767
31723,5452330.7771
31724,5944350.71575
31725,4867928.42536
31726,12506805.726
31727,5966797.54601
31728,4463991.82004
31729,7025765.84867
31730,3503844.06953
31731,7098990.2863
31732,7875128.32311
31733,3495856.85072
31734,4214332.05521
31735,2755903.88548
31736,6217945.29652
31737,5244071.06339
31738,5409626.78937
31739,5907565.95092
31740,7439032.20859
31741,12264037.8323
31742,12691044.9898
31743,7426025.56237
31744,4839521.47239
31745,3590806.49284
31746,9553082.82209
31747,4903652.35174
31748,16188777.0961
31749,5388732.61759
31750,9079504.08998
31751,7766244.88753
31752,4035208.07771
31753,3696673.56851
31754,7718377.30061
31755,10671920.2454
31756,2166321.31902
31757,6100476.99387
31758,5629270.4499
31759,6147872.18814
31760,5871159.5092
31761,17751631.9018
31762,2472582.56646
31763,11341255.6237
31764,5762830.7771
31765,3759438.13906
31766,8152829.7546
31767,3704794.2229
31768,6653561.34969
31769,9281780.1636
31770,3722520.19427
31771,3913852.50511
31772,8365341.00204
31773,5568788.85481
31774,6519440.18405
31775,10448274.0286
31776,1939777.09611
31777,4132981.08384
31778,10853341.5133
31779,8385781.18609
31780,6703949.3865
31781,7496054.70348
31782,5688591.51329
31783,3754558.28221
31784,5654132.92434
31785,6038605.82822
31786,4741343.04703
31787,6541506.13497
31788,5285830.26585
31789,5929149.28425
31790,3843844.06953
31791,8755472.39264
31792,7162519.4274
31793,8378554.70348
31794,6703003.57873
31795,5370544.98978
31796,4857216.25767
31797,14567238.2413
31798,7973057.77096
31799,3985059.81595
31800,5444407.46421
31801,3438115.79755
31802,6440770.4499
31803,7652259.7137
31804,5100737.73006
31805,3569324.13088
31806,6902199.89775
31807,6353112.47444
31808,8322657.46421
31809,6302247.95501
31810,3878316.71779
31811,6913134.96933
31812,6389167.17791
31813,6265261.24744
31814,5600883.94683
31815,5891761.24744
31816,4928369.12065
31817,3502544.73415
31818,6507544.47853
31819,5755487.21881
31820,10814556.2372
31821,13048974.4376
31822,5144421.77914
31823,4879190.18405
31824,3579632.66871
31825,4711598.15951
31826,5965545.50102
31827,7605377.30061
31828,5508416.15542
31829,8499652.86299
31830,6433360.9407
31831,3389577.19836
31832,11789395.7055
31833,11327440.6953
31834,6293551.12474
31835,4535669.2229
31836,7441288.85481
31837,3451615.03067
31838,8031607.87321
31839,4613365.54192
31840,9916104.29448
31841,4982375.25562
31842,7654427.91411
31843,3583300.86912
31844,6099843.04703
31845,8507884.96933
31846,4741343.04703
31847,4803398.77301
31848,5664306.23722
31849,9940267.89366
31850,6373356.85072
31851,11608966.2577
31852,6498161.55419
31853,9360306.74847
31854,6219718.30266
31855,4571451.94274
31856,5482955.01022
31857,9133888.54806
31858,11168619.6319
31859,31697355.8282
31860,6916491.82004
31861,13172633.9468
31862,6900462.16769
31863,9745105.31697
31864,3330716.00204
31865,4981273.00613
31866,3155449.64213
31867,7857963.19018
31868,5216536.80982
31869,9804691.20654
31870,3360432.77096
31871,4671050.6135
31872,10813482.6176
31873,6052967.79141
31874,4970566.97342
